VOLT	IOLT	TxOLT	NewONT	SWV	ONTMEA	IONT	TxONT	RxOLT	DG	VONT	RxONT	BIPds	N1	LCGDds	LOFds	N2	TIA	LOSus	DOW	BIPus	LCGDus	MEM	O1	LOFus	O2	SUF	TIW	LOSds	label
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	TcOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]28; 56]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	0	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	AltONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	0	]0; 28]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]56; 83]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	1	1	1	0	1	0	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	0	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
 	[0.0]	]-inf; -0.16]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	FiberDB
V1	]28; 56]	]-0.16; 1.5]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	FiberDB
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	1	1	1	0	1	0	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	0	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	TcOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]83; 131]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]56; 83]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]56; 83]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	0	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	0	1	1	]56; 83]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	TcOLT
V1	]28; 56]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	FaultyONT
V1	]28; 56]	]-0.16; 1.5]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]28; 56]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	FaultyONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]28; 56]	]-0.16; 1.5]	0	1	1	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	IOS
 	[0.0]	]-inf; -0.16]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	FaultyONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]56; 83]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]56; 83]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	0	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]56; 83]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	IOS
V1	]0; 28]	]-0.16; 1.5]	0	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	TcOLT
V1	]28; 56]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	1	2	0	2	0	1	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	TcOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]28; 56]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
 	[0.0]	]-inf; -0.16]	1	1	1	]56; 83]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]56; 83]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	0	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	FaultyONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	2	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	IOS
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	0	AltOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	1	0	1	2	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	FiberDB
 	[0.0]	]-inf; -0.16]	1	1	1	]83; 131]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]56; 83]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	1	0	1	1	1	1	0	1	1	0	1	2	1	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]83; 131]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	TcOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]28; 56]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	TcOLT
 	[0.0]	]-inf; -0.16]	1	1	1	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	FiberDB
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	0	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]83; 131]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	FaultyONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	FaultyONT
V1	]0; 28]	]-0.16; 1.5]	1	1	0	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltONT
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
 	[0.0]	]-inf; -0.16]	0	1	1	]28; 56]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	AltONT
V1	]28; 56]	]-0.16; 1.5]	0	1	1	[0.0]	]-inf; -0.16]	]-inf; -35]	0	VO	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltONT
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	FaultyONT
V1	]28; 56]	]-0.16; 1.5]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	FiberDB
 	[0.0]	]-inf; -0.16]	1	1	1	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	AltOLT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]56; 83]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	1	1	1	1	1	0	1	0	0	1	2	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]0; 28]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	1	2	0	1	0	TcOLT
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]56; 83]	]1.5; 9]	]-27; -8]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	0	0	]0; 28]	]-inf; -0.16]	]-inf; -35]	1	V1	]-35; -27]	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	IOS
V1	]0; 28]	]-0.16; 1.5]	1	1	1	]28; 56]	]1.5; 9]	]-inf; -35]	1	V1	]-inf; -35]	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	FiberDB
